index,polynomial,operation,operand 1,operand 2,cost,order
0,x,,,,0,1
1,1,,,,0,0
2,2,,,,0,0
3,3,,,,0,0
4,4,,,,0,0
5,5,,,,0,0
6,6,,,,0,0
7,7,,,,0,0
8,8,,,,0,0
9,9,,,,0,0
10,10,,,,0,0
11,2x,ADD,0,0,1,1
12,x+1,ADD,0,1,1,1
13,x+2,ADD,0,2,1,1
14,x+3,ADD,0,3,1,1
15,x+4,ADD,0,4,1,1
16,x+5,ADD,0,5,1,1
17,x+6,ADD,0,6,1,1
18,x+7,ADD,0,7,1,1
19,x+8,ADD,0,8,1,1
20,x+9,ADD,0,9,1,1
21,x+10,ADD,0,10,1,1
22,3x,MULT,0,3,1,1
23,4x,MULT,0,4,1,1
24,5x,MULT,0,5,1,1
25,6x,MULT,0,6,1,1
26,7x,MULT,0,7,1,1
27,8x,MULT,0,8,1,1
28,9x,MULT,0,9,1,1
29,10x,MULT,0,10,1,1
30,2x+1,ADD,11,1,2,1
31,2x+2,ADD,11,2,2,1
32,2x+3,ADD,11,3,2,1
33,2x+4,ADD,11,4,2,1
34,2x+5,ADD,11,5,2,1
35,2x+6,ADD,11,6,2,1
36,2x+7,ADD,11,7,2,1
37,2x+8,ADD,11,8,2,1
38,2x+9,ADD,11,9,2,1
39,2x+10,ADD,11,10,2,1
40,3x+1,ADD,22,1,2,1
41,3x+2,ADD,22,2,2,1
42,3x+3,MULT,12,3,2,1
43,3x+4,ADD,22,4,2,1
44,3x+5,ADD,22,5,2,1
45,3x+6,MULT,13,3,2,1
46,3x+7,ADD,22,7,2,1
47,3x+8,ADD,22,8,2,1
48,3x+9,MULT,14,3,2,1
49,3x+10,ADD,22,10,2,1
50,11x,ADD,29,0,2,1
51,12x,MULT,11,6,2,1
52,14x,MULT,11,7,2,1
53,16x,MULT,11,8,2,1
54,18x,MULT,11,9,2,1
55,20x,MULT,11,10,2,1
56,4x+1,ADD,23,1,2,1
57,5x+1,ADD,24,1,2,1
58,6x+1,ADD,25,1,2,1
59,7x+1,ADD,26,1,2,1
60,8x+1,ADD,27,1,2,1
61,9x+1,ADD,28,1,2,1
62,10x+1,ADD,29,1,2,1
63,11x+1,ADD,12,29,3,1
64,4x+4,MULT,12,4,2,1
65,5x+5,MULT,12,5,2,1
66,6x+6,MULT,12,6,2,1
67,7x+7,MULT,12,7,2,1
68,8x+8,MULT,12,8,2,1
69,9x+9,MULT,12,9,2,1
70,10x+10,MULT,12,10,2,1
71,4x+2,ADD,23,2,2,1
72,5x+2,ADD,24,2,2,1
73,6x+2,ADD,25,2,2,1
74,7x+2,ADD,26,2,2,1
75,8x+2,ADD,27,2,2,1
76,9x+2,ADD,28,2,2,1
77,10x+2,ADD,29,2,2,1
78,11x+2,ADD,13,29,3,1
79,4x+8,MULT,13,4,2,1
80,5x+10,MULT,13,5,2,1
81,4x+3,ADD,23,3,2,1
82,5x+3,ADD,24,3,2,1
83,6x+3,ADD,25,3,2,1
84,7x+3,ADD,26,3,2,1
85,8x+3,ADD,27,3,2,1
86,9x+3,ADD,28,3,2,1
87,10x+3,ADD,29,3,2,1
88,11x+3,ADD,14,29,3,1
89,5x+4,ADD,24,4,2,1
90,6x+4,ADD,25,4,2,1
91,7x+4,ADD,26,4,2,1
92,8x+4,ADD,27,4,2,1
93,9x+4,ADD,28,4,2,1
94,10x+4,ADD,29,4,2,1
95,11x+4,ADD,15,29,3,1
96,4x+5,ADD,23,5,2,1
97,6x+5,ADD,25,5,2,1
98,7x+5,ADD,26,5,2,1
99,8x+5,ADD,27,5,2,1
100,9x+5,ADD,28,5,2,1
101,10x+5,ADD,29,5,2,1
102,11x+5,ADD,16,29,3,1
103,4x+6,ADD,23,6,2,1
104,5x+6,ADD,24,6,2,1
105,7x+6,ADD,26,6,2,1
106,8x+6,ADD,27,6,2,1
107,9x+6,ADD,28,6,2,1
108,10x+6,ADD,29,6,2,1
109,11x+6,ADD,17,29,3,1
110,4x+7,ADD,23,7,2,1
111,5x+7,ADD,24,7,2,1
112,6x+7,ADD,25,7,2,1
113,8x+7,ADD,27,7,2,1
114,9x+7,ADD,28,7,2,1
115,10x+7,ADD,29,7,2,1
116,11x+7,ADD,18,29,3,1
117,5x+8,ADD,24,8,2,1
118,6x+8,ADD,25,8,2,1
119,7x+8,ADD,26,8,2,1
120,9x+8,ADD,28,8,2,1
121,10x+8,ADD,29,8,2,1
122,11x+8,ADD,19,29,3,1
123,4x+9,ADD,23,9,2,1
124,5x+9,ADD,24,9,2,1
125,6x+9,ADD,25,9,2,1
126,7x+9,ADD,26,9,2,1
127,8x+9,ADD,27,9,2,1
128,10x+9,ADD,29,9,2,1
129,11x+9,ADD,20,29,3,1
130,4x+10,ADD,23,10,2,1
131,6x+10,ADD,25,10,2,1
132,7x+10,ADD,26,10,2,1
133,8x+10,ADD,27,10,2,1
134,9x+10,ADD,28,10,2,1
135,11x+10,ADD,21,29,3,1
136,13x,ADD,22,29,3,1
137,15x,MULT,22,5,2,1
138,21x,MULT,22,7,2,1
139,24x,MULT,22,8,2,1
140,27x,MULT,22,9,2,1
141,30x,MULT,22,10,2,1
142,28x,MULT,23,7,2,1
143,25x,MULT,24,5,2,1
144,17x,ADD,26,29,3,1
145,19x,ADD,28,29,3,1
146,12x+1,ADD,51,1,3,1
147,13x+1,ADD,40,29,4,1
148,14x+1,ADD,52,1,3,1
149,16x+1,ADD,53,1,3,1
150,18x+1,ADD,54,1,3,1
151,20x+1,ADD,55,1,3,1
152,22x+1,ADD,138,12,4,1
153,12x+2,ADD,51,2,3,1
154,13x+2,ADD,41,29,4,1
155,12x+3,ADD,51,3,3,1
156,13x+3,ADD,42,29,4,1
157,12x+4,MULT,40,4,3,1
158,13x+4,ADD,43,29,4,1
159,12x+5,ADD,51,5,3,1
160,13x+5,ADD,44,29,4,1
161,12x+6,MULT,30,6,3,1
162,13x+6,ADD,45,29,4,1
163,12x+7,ADD,51,7,3,1
164,13x+7,ADD,46,29,4,1
165,12x+8,MULT,41,4,3,1
166,13x+8,ADD,47,29,4,1
167,12x+9,ADD,51,9,3,1
168,13x+9,ADD,48,29,4,1
169,12x+10,ADD,51,10,3,1
170,13x+10,ADD,49,29,4,1
171,15x+1,ADD,137,1,3,1
172,17x+1,ADD,53,12,4,1
173,23x+1,ADD,30,138,5,1
174,26x+1,ADD,143,12,4,1
175,29x+1,ADD,142,12,4,1
176,27x+1,ADD,140,1,3,1
177,19x+1,ADD,54,12,4,1
178,21x+1,ADD,138,1,3,1
179,14x+7,MULT,30,7,3,1
180,16x+8,MULT,30,8,3,1
181,18x+9,MULT,30,9,3,1
182,20x+10,MULT,30,10,3,1
183,14x+2,ADD,52,2,3,1
184,16x+2,ADD,53,2,3,1
185,18x+2,ADD,54,2,3,1
186,20x+2,ADD,55,2,3,1
187,22x+2,MULT,63,2,4,1
188,15x+2,ADD,137,2,3,1
189,17x+2,ADD,53,13,4,1
190,23x+2,ADD,31,138,5,1
191,26x+2,ADD,143,13,4,1
192,27x+2,ADD,140,2,3,1
193,19x+2,ADD,54,13,4,1
194,21x+2,ADD,138,2,3,1
195,14x+3,ADD,52,3,3,1
196,16x+3,ADD,53,3,3,1
197,18x+3,ADD,54,3,3,1
198,20x+3,ADD,55,3,3,1
199,22x+3,ADD,138,14,4,1
200,15x+3,MULT,57,3,3,1
201,17x+3,ADD,53,14,4,1
202,23x+3,ADD,32,138,5,1
203,26x+3,ADD,143,14,4,1
204,27x+3,MULT,61,3,3,1
205,19x+3,ADD,54,14,4,1
206,21x+3,MULT,59,3,3,1
207,14x+4,ADD,52,4,3,1
208,16x+4,ADD,53,4,3,1
209,18x+4,ADD,54,4,3,1
210,20x+4,ADD,55,4,3,1
211,22x+4,MULT,78,2,4,1
212,15x+4,ADD,137,4,3,1
213,17x+4,ADD,53,15,4,1
214,23x+4,ADD,33,138,5,1
215,26x+4,ADD,143,15,4,1
216,19x+4,ADD,54,15,4,1
217,21x+4,ADD,138,4,3,1
218,14x+5,ADD,52,5,3,1
219,16x+5,ADD,53,5,3,1
220,18x+5,ADD,54,5,3,1
221,20x+5,ADD,55,5,3,1
222,22x+5,ADD,138,16,4,1
223,15x+5,MULT,40,5,3,1
224,17x+5,ADD,53,16,4,1
225,23x+5,ADD,34,138,5,1
226,19x+5,ADD,54,16,4,1
227,21x+5,ADD,138,5,3,1
228,14x+6,ADD,52,6,3,1
229,16x+6,ADD,53,6,3,1
230,18x+6,MULT,40,6,3,1
231,20x+6,ADD,55,6,3,1
232,22x+6,MULT,88,2,4,1
233,15x+6,MULT,72,3,3,1
234,17x+6,ADD,53,17,4,1
235,23x+6,ADD,35,138,5,1
236,19x+6,ADD,54,17,4,1
237,21x+6,MULT,74,3,3,1
238,16x+7,ADD,53,7,3,1
239,18x+7,ADD,54,7,3,1
240,20x+7,ADD,55,7,3,1
241,22x+7,ADD,138,18,4,1
242,15x+7,ADD,137,7,3,1
243,17x+7,ADD,53,18,4,1
244,23x+7,ADD,36,138,5,1
245,19x+7,ADD,54,18,4,1
246,21x+7,MULT,40,7,3,1
247,14x+8,ADD,52,8,3,1
248,18x+8,ADD,54,8,3,1
249,20x+8,ADD,55,8,3,1
250,22x+8,MULT,95,2,4,1
251,15x+8,ADD,137,8,3,1
252,17x+8,ADD,53,19,4,1
253,19x+8,ADD,54,19,4,1
254,21x+8,ADD,138,8,3,1
255,14x+9,ADD,52,9,3,1
256,16x+9,ADD,53,9,3,1
257,20x+9,ADD,55,9,3,1
258,15x+9,MULT,82,3,3,1
259,17x+9,ADD,53,20,4,1
260,19x+9,ADD,54,20,4,1
261,21x+9,MULT,84,3,3,1
262,14x+10,ADD,52,10,3,1
263,16x+10,ADD,53,10,3,1
264,18x+10,ADD,54,10,3,1
265,15x+10,MULT,41,5,3,1
266,17x+10,ADD,53,21,4,1
267,19x+10,ADD,54,21,4,1
268,24x+1,ADD,139,1,3,1
269,28x+1,ADD,142,1,3,1
270,24x+2,ADD,139,2,3,1
271,28x+2,ADD,142,2,3,1
272,24x+3,MULT,60,3,3,1
273,24x+4,MULT,58,4,3,1
274,24x+5,ADD,139,5,3,1
275,24x+6,MULT,56,6,3,1
276,22x,MULT,50,2,3,1
277,23x,ADD,52,28,4,1
278,29x,ADD,142,0,3,1
279,26x,ADD,143,0,3,1
280,25x+1,ADD,143,1,3,1
281,25x+2,ADD,143,2,3,1
282,25x+3,ADD,143,3,3,1
283,25x+4,ADD,143,4,3,1
284,25x+5,MULT,57,5,3,1
285,x^2,MULT,0,0,1,2
286,2x^2,MULT,0,11,2,2
287,x^2+x,MULT,0,12,2,2
288,x^2+2x,MULT,0,13,2,2
289,x^2+3x,MULT,0,14,2,2
290,x^2+4x,MULT,0,15,2,2
291,x^2+5x,MULT,0,16,2,2
292,x^2+6x,MULT,0,17,2,2
293,x^2+7x,MULT,0,18,2,2
294,x^2+8x,MULT,0,19,2,2
295,x^2+9x,MULT,0,20,2,2
296,x^2+10x,MULT,0,21,2,2
297,3x^2,MULT,0,22,2,2
298,4x^2,MULT,0,23,2,2
299,5x^2,MULT,0,24,2,2
300,6x^2,MULT,0,25,2,2
301,7x^2,MULT,0,26,2,2
302,8x^2,MULT,0,27,2,2
303,9x^2,MULT,0,28,2,2
304,10x^2,MULT,0,29,2,2
305,2x^2+x,MULT,0,30,3,2
306,2x^2+2x,MULT,0,31,3,2
307,2x^2+3x,MULT,0,32,3,2
308,2x^2+4x,MULT,0,33,3,2
309,2x^2+5x,MULT,0,34,3,2
310,2x^2+6x,MULT,0,35,3,2
311,2x^2+7x,MULT,0,36,3,2
312,2x^2+8x,MULT,0,37,3,2
313,2x^2+9x,MULT,0,38,3,2
314,2x^2+10x,MULT,0,39,3,2
315,3x^2+x,MULT,0,40,3,2
316,3x^2+2x,MULT,0,41,3,2
317,3x^2+3x,MULT,0,42,3,2
318,3x^2+4x,MULT,0,43,3,2
319,3x^2+5x,MULT,0,44,3,2
320,3x^2+6x,MULT,0,45,3,2
321,3x^2+7x,MULT,0,46,3,2
322,3x^2+8x,MULT,0,47,3,2
323,3x^2+9x,MULT,0,48,3,2
324,3x^2+10x,MULT,0,49,3,2
325,11x^2,MULT,0,50,3,2
326,12x^2,MULT,0,51,3,2
327,14x^2,MULT,0,52,3,2
328,16x^2,MULT,0,53,3,2
329,4x^2+x,MULT,0,56,3,2
330,5x^2+x,MULT,0,57,3,2
331,6x^2+x,MULT,0,58,3,2
332,7x^2+x,MULT,0,59,3,2
333,8x^2+x,MULT,0,60,3,2
334,9x^2+x,MULT,0,61,3,2
335,10x^2+x,MULT,0,62,3,2
336,11x^2+x,MULT,0,63,4,2
337,4x^2+4x,MULT,0,64,3,2
338,5x^2+5x,MULT,0,65,3,2
339,6x^2+6x,MULT,0,66,3,2
340,7x^2+7x,MULT,0,67,3,2
341,8x^2+8x,MULT,0,68,3,2
342,9x^2+9x,MULT,0,69,3,2
343,10x^2+10x,MULT,0,70,3,2
344,4x^2+2x,MULT,0,71,3,2
345,5x^2+2x,MULT,0,72,3,2
346,6x^2+2x,MULT,0,73,3,2
347,7x^2+2x,MULT,0,74,3,2
348,8x^2+2x,MULT,0,75,3,2
349,9x^2+2x,MULT,0,76,3,2
350,10x^2+2x,MULT,0,77,3,2
351,11x^2+2x,MULT,0,78,4,2
352,4x^2+8x,MULT,0,79,3,2
353,5x^2+10x,MULT,0,80,3,2
354,4x^2+3x,MULT,0,81,3,2
355,5x^2+3x,MULT,0,82,3,2
356,6x^2+3x,MULT,0,83,3,2
357,7x^2+3x,MULT,0,84,3,2
358,8x^2+3x,MULT,0,85,3,2
359,9x^2+3x,MULT,0,86,3,2
360,10x^2+3x,MULT,0,87,3,2
361,11x^2+3x,MULT,0,88,4,2
362,5x^2+4x,MULT,0,89,3,2
363,6x^2+4x,MULT,0,90,3,2
364,7x^2+4x,MULT,0,91,3,2
365,8x^2+4x,MULT,0,92,3,2
366,9x^2+4x,MULT,0,93,3,2
367,10x^2+4x,MULT,0,94,3,2
368,11x^2+4x,MULT,0,95,4,2
369,4x^2+5x,MULT,0,96,3,2
370,6x^2+5x,MULT,0,97,3,2
371,7x^2+5x,MULT,0,98,3,2
372,8x^2+5x,MULT,0,99,3,2
373,9x^2+5x,MULT,0,100,3,2
374,10x^2+5x,MULT,0,101,3,2
375,11x^2+5x,MULT,0,102,4,2
376,4x^2+6x,MULT,0,103,3,2
377,5x^2+6x,MULT,0,104,3,2
378,7x^2+6x,MULT,0,105,3,2
379,8x^2+6x,MULT,0,106,3,2
380,9x^2+6x,MULT,0,107,3,2
381,10x^2+6x,MULT,0,108,3,2
382,11x^2+6x,MULT,0,109,4,2
383,4x^2+7x,MULT,0,110,3,2
384,5x^2+7x,MULT,0,111,3,2
385,6x^2+7x,MULT,0,112,3,2
386,8x^2+7x,MULT,0,113,3,2
387,9x^2+7x,MULT,0,114,3,2
388,10x^2+7x,MULT,0,115,3,2
389,11x^2+7x,MULT,0,116,4,2
390,5x^2+8x,MULT,0,117,3,2
391,6x^2+8x,MULT,0,118,3,2
392,7x^2+8x,MULT,0,119,3,2
393,9x^2+8x,MULT,0,120,3,2
394,10x^2+8x,MULT,0,121,3,2
395,11x^2+8x,MULT,0,122,4,2
396,4x^2+9x,MULT,0,123,3,2
397,5x^2+9x,MULT,0,124,3,2
398,6x^2+9x,MULT,0,125,3,2
399,7x^2+9x,MULT,0,126,3,2
400,8x^2+9x,MULT,0,127,3,2
401,10x^2+9x,MULT,0,128,3,2
402,11x^2+9x,MULT,0,129,4,2
403,4x^2+10x,MULT,0,130,3,2
404,6x^2+10x,MULT,0,131,3,2
405,7x^2+10x,MULT,0,132,3,2
406,8x^2+10x,MULT,0,133,3,2
407,9x^2+10x,MULT,0,134,3,2
408,11x^2+10x,MULT,0,135,4,2
409,13x^2,MULT,0,136,4,2
410,15x^2,MULT,0,137,3,2
411,17x^2,MULT,0,144,4,2
412,12x^2+x,MULT,0,146,4,2
413,13x^2+x,MULT,0,147,5,2
414,14x^2+x,MULT,0,148,4,2
415,16x^2+x,MULT,0,149,4,2
416,12x^2+2x,MULT,0,153,4,2
417,13x^2+2x,MULT,0,154,5,2
418,12x^2+3x,MULT,0,155,4,2
419,13x^2+3x,MULT,0,156,5,2
420,12x^2+4x,MULT,0,157,4,2
421,13x^2+4x,MULT,0,158,5,2
422,12x^2+5x,MULT,0,159,4,2
423,13x^2+5x,MULT,0,160,5,2
424,12x^2+6x,MULT,0,161,4,2
425,13x^2+6x,MULT,0,162,5,2
426,12x^2+7x,MULT,0,163,4,2
427,13x^2+7x,MULT,0,164,5,2
428,12x^2+8x,MULT,0,165,4,2
429,13x^2+8x,MULT,0,166,5,2
430,12x^2+9x,MULT,0,167,4,2
431,13x^2+9x,MULT,0,168,5,2
432,12x^2+10x,MULT,0,169,4,2
433,15x^2+x,MULT,0,171,4,2
434,17x^2+x,MULT,0,172,5,2
435,14x^2+7x,MULT,0,179,4,2
436,14x^2+2x,MULT,0,183,4,2
437,16x^2+2x,MULT,0,184,4,2
438,15x^2+2x,MULT,0,188,4,2
439,14x^2+3x,MULT,0,195,4,2
440,16x^2+3x,MULT,0,196,4,2
441,15x^2+3x,MULT,0,200,4,2
442,14x^2+4x,MULT,0,207,4,2
443,15x^2+4x,MULT,0,212,4,2
444,14x^2+5x,MULT,0,218,4,2
445,15x^2+5x,MULT,0,223,4,2
446,14x^2+6x,MULT,0,228,4,2
447,2x^2+12x,MULT,11,17,3,2
448,2x^2+14x,MULT,11,18,3,2
449,2x^2+16x,MULT,11,19,3,2
450,2x^2+18x,MULT,11,20,3,2
451,2x^2+20x,MULT,11,21,3,2
452,4x^2+12x,MULT,14,23,3,2
453,4x^2+14x,MULT,11,36,4,2
454,4x^2+16x,MULT,15,23,3,2
455,4x^2+18x,MULT,11,38,4,2
456,4x^2+20x,MULT,16,23,3,2
457,6x^2+12x,MULT,13,25,3,2
458,6x^2+14x,MULT,11,46,4,2
459,6x^2+16x,MULT,11,47,4,2
460,6x^2+18x,MULT,14,25,3,2
461,6x^2+20x,MULT,11,49,4,2
462,8x^2+16x,MULT,13,27,3,2
463,8x^2+12x,MULT,11,103,4,2
464,10x^2+12x,MULT,11,104,4,2
465,8x^2+14x,MULT,11,110,4,2
466,10x^2+14x,MULT,11,111,4,2
467,8x^2+18x,MULT,11,123,4,2
468,x^2+2x+1,MULT,12,12,3,2
469,x^2+3x+2,MULT,12,13,3,2
470,x^2+4x+3,MULT,12,14,3,2
471,x^2+5x+4,MULT,12,15,3,2
472,x^2+6x+5,MULT,12,16,3,2
473,x^2+7x+6,MULT,12,17,3,2
474,x^2+8x+7,MULT,12,18,3,2
475,x^2+9x+8,MULT,12,19,3,2
476,x^2+10x+9,MULT,12,20,3,2
477,x^2+11x+10,MULT,12,21,3,2
478,2x^2+3x+1,MULT,12,30,4,2
479,2x^2+4x+2,MULT,12,31,4,2
480,2x^2+5x+3,MULT,12,32,4,2
481,2x^2+6x+4,MULT,12,33,4,2
482,2x^2+7x+5,MULT,12,34,4,2
483,2x^2+8x+6,MULT,12,35,4,2
484,2x^2+9x+7,MULT,12,36,4,2
485,2x^2+10x+8,MULT,12,37,4,2
486,2x^2+11x+9,MULT,12,38,4,2
487,2x^2+12x+10,MULT,12,39,4,2
488,3x^2+4x+1,MULT,12,40,4,2
489,3x^2+5x+2,MULT,12,41,4,2
490,3x^2+6x+3,MULT,12,42,4,2
491,3x^2+7x+4,MULT,12,43,4,2
492,3x^2+8x+5,MULT,12,44,4,2
493,3x^2+9x+6,MULT,12,45,4,2
494,3x^2+10x+7,MULT,12,46,4,2
495,3x^2+11x+8,MULT,12,47,4,2
496,3x^2+12x+9,MULT,12,48,4,2
497,3x^2+13x+10,MULT,12,49,4,2
498,11x^2+11x,MULT,12,50,4,2
499,4x^2+5x+1,MULT,12,56,4,2
500,5x^2+6x+1,MULT,12,57,4,2
501,6x^2+7x+1,MULT,12,58,4,2
502,7x^2+8x+1,MULT,12,59,4,2
503,8x^2+9x+1,MULT,12,60,4,2
504,9x^2+10x+1,MULT,12,61,4,2
505,10x^2+11x+1,MULT,12,62,4,2
506,11x^2+12x+1,MULT,12,63,5,2
507,4x^2+8x+4,MULT,12,64,4,2
508,5x^2+10x+5,MULT,12,65,4,2
509,6x^2+12x+6,MULT,12,66,4,2
510,7x^2+14x+7,MULT,12,67,4,2
511,4x^2+6x+2,MULT,12,71,4,2
512,5x^2+7x+2,MULT,12,72,4,2
513,6x^2+8x+2,MULT,12,73,4,2
514,7x^2+9x+2,MULT,12,74,4,2
515,8x^2+10x+2,MULT,12,75,4,2
516,9x^2+11x+2,MULT,12,76,4,2
517,10x^2+12x+2,MULT,12,77,4,2
518,4x^2+12x+8,MULT,12,79,4,2
519,5x^2+15x+10,MULT,12,80,4,2
520,4x^2+7x+3,MULT,12,81,4,2
521,5x^2+8x+3,MULT,12,82,4,2
522,6x^2+9x+3,MULT,12,83,4,2
523,7x^2+10x+3,MULT,12,84,4,2
524,8x^2+11x+3,MULT,12,85,4,2
525,9x^2+12x+3,MULT,12,86,4,2
526,10x^2+13x+3,MULT,12,87,4,2
527,5x^2+9x+4,MULT,12,89,4,2
528,6x^2+10x+4,MULT,12,90,4,2
529,7x^2+11x+4,MULT,12,91,4,2
530,8x^2+12x+4,MULT,12,92,4,2
531,9x^2+13x+4,MULT,12,93,4,2
532,4x^2+9x+5,MULT,12,96,4,2
533,6x^2+11x+5,MULT,12,97,4,2
534,7x^2+12x+5,MULT,12,98,4,2
535,8x^2+13x+5,MULT,12,99,4,2
536,9x^2+14x+5,MULT,12,100,4,2
537,4x^2+10x+6,MULT,12,103,4,2
538,5x^2+11x+6,MULT,12,104,4,2
539,7x^2+13x+6,MULT,12,105,4,2
540,8x^2+14x+6,MULT,12,106,4,2
541,4x^2+11x+7,MULT,12,110,4,2
542,5x^2+12x+7,MULT,12,111,4,2
543,6x^2+13x+7,MULT,12,112,4,2
544,8x^2+15x+7,MULT,12,113,4,2
545,5x^2+13x+8,MULT,12,117,4,2
546,6x^2+14x+8,MULT,12,118,4,2
547,7x^2+15x+8,MULT,12,119,4,2
548,4x^2+13x+9,MULT,12,123,4,2
549,5x^2+14x+9,MULT,12,124,4,2
550,6x^2+15x+9,MULT,12,125,4,2
551,4x^2+14x+10,MULT,12,130,4,2
552,x^2+4x+4,MULT,13,13,3,2
553,x^2+5x+6,MULT,13,14,3,2
554,x^2+6x+8,MULT,13,15,3,2
555,x^2+7x+10,MULT,13,16,3,2
556,7x^2+14x,MULT,13,26,3,2
557,2x^2+5x+2,MULT,13,30,4,2
558,2x^2+7x+6,MULT,13,32,4,2
559,2x^2+8x+8,MULT,13,33,4,2
560,2x^2+9x+10,MULT,13,34,4,2
561,3x^2+7x+2,MULT,13,40,4,2
562,3x^2+8x+4,MULT,13,41,4,2
563,3x^2+10x+8,MULT,13,43,4,2
564,3x^2+11x+10,MULT,13,44,4,2
565,4x^2+9x+2,MULT,13,56,4,2
566,5x^2+11x+2,MULT,13,57,4,2
567,6x^2+13x+2,MULT,13,58,4,2
568,7x^2+15x+2,MULT,13,59,4,2
569,8x^2+17x+2,MULT,13,60,4,2
570,4x^2+10x+4,MULT,13,71,4,2
571,5x^2+12x+4,MULT,13,72,4,2
572,6x^2+14x+4,MULT,13,73,4,2
573,7x^2+16x+4,MULT,13,74,4,2
574,4x^2+11x+6,MULT,13,81,4,2
575,5x^2+13x+6,MULT,13,82,4,2
576,6x^2+15x+6,MULT,13,83,4,2
577,7x^2+17x+6,MULT,13,84,4,2
578,5x^2+14x+8,MULT,13,89,4,2
579,6x^2+16x+8,MULT,13,90,4,2
580,4x^2+13x+10,MULT,13,96,4,2
581,x^2+6x+9,MULT,14,14,3,2
582,5x^2+15x,MULT,14,24,3,2
583,7x^2+21x,MULT,14,26,3,2
584,2x^2+7x+3,MULT,14,30,4,2
585,2x^2+9x+9,MULT,14,32,4,2
586,3x^2+10x+3,MULT,14,40,4,2
587,3x^2+11x+6,MULT,14,41,4,2
588,4x^2+13x+3,MULT,14,56,4,2
589,5x^2+16x+3,MULT,14,57,4,2
590,6x^2+19x+3,MULT,14,58,4,2
591,4x^2+14x+6,MULT,14,71,4,2
592,5x^2+17x+6,MULT,14,72,4,2
593,4x^2+15x+9,MULT,14,81,4,2
594,3x^2+12x,MULT,15,22,3,2
595,5x^2+20x,MULT,15,24,3,2
596,2x^2+9x+4,MULT,15,30,4,2
597,3x^2+13x+4,MULT,15,40,4,2
598,3x^2+14x+8,MULT,15,41,4,2
599,4x^2+17x+4,MULT,15,56,4,2
600,5x^2+21x+4,MULT,15,57,4,2
601,4x^2+18x+8,MULT,15,71,4,2
602,3x^2+15x,MULT,16,22,3,2
603,5x^2+25x,MULT,16,24,3,2
604,2x^2+11x+5,MULT,16,30,4,2
605,3x^2+16x+5,MULT,16,40,4,2
606,3x^2+17x+10,MULT,16,41,4,2
607,4x^2+21x+5,MULT,16,56,4,2
608,3x^2+18x,MULT,17,22,3,2
609,4x^2+24x,MULT,17,23,3,2
610,2x^2+13x+6,MULT,17,30,4,2
611,3x^2+19x+6,MULT,17,40,4,2
612,3x^2+21x,MULT,18,22,3,2
613,2x^2+15x+7,MULT,18,30,4,2
614,3x^2+24x,MULT,19,22,3,2
615,2x^2+17x+8,MULT,19,30,4,2
616,3x^2+27x,MULT,20,22,3,2
617,2x^2+19x+9,MULT,20,30,4,2
618,6x^2+15x,MULT,22,34,4,2
619,6x^2+21x,MULT,22,36,4,2
620,9x^2+12x,MULT,22,43,4,2
621,9x^2+15x,MULT,22,44,4,2
622,10x^2+15x,MULT,24,32,4,2
623,4x^2+4x+1,ADD,337,1,4,2
624,4x^2+8x+3,ADD,352,3,4,2
625,4x^2+12x+5,ADD,452,5,4,2
626,4x^2+16x+7,ADD,454,7,4,2
627,6x^2+5x+1,ADD,370,1,4,2
628,6x^2+7x+2,ADD,385,2,4,2
629,6x^2+11x+4,MULT,30,43,5,2
630,6x^2+13x+5,MULT,30,44,5,2
631,6x^2+17x+7,MULT,30,46,5,2
632,8x^2+6x+1,ADD,379,1,4,2
633,10x^2+7x+1,ADD,388,1,4,2
634,12x^2+8x+1,MULT,30,58,5,2
635,8x^2+8x+2,ADD,341,2,4,2
636,10x^2+9x+2,ADD,401,2,4,2
637,12x^2+10x+2,MULT,30,73,5,2
638,8x^2+10x+3,ADD,406,3,4,2
639,10x^2+11x+3,MULT,30,82,5,2
640,10x^2+13x+4,MULT,30,89,5,2
641,8x^2+14x+5,MULT,30,96,5,2
642,8x^2+16x+6,ADD,462,6,4,2
643,4x^2+12x+9,ADD,452,9,4,2
644,6x^2+11x+3,MULT,32,40,5,2
645,6x^2+13x+6,MULT,32,41,5,2
646,8x^2+14x+3,MULT,32,56,5,2
647,6x^2+17x+5,MULT,34,40,5,2
648,9x^2+6x+1,ADD,380,1,4,2
649,9x^2+9x+2,ADD,342,2,4,2
650,9x^2+15x+4,MULT,40,43,5,2
651,12x^2+7x+1,MULT,40,56,5,2
652,9x^2+12x+4,MULT,41,41,5,2
653,x^2+1,ADD,285,1,2,2
654,x^2+2,ADD,285,2,2,2
655,x^2+3,ADD,285,3,2,2
656,x^2+4,ADD,285,4,2,2
657,x^2+5,ADD,285,5,2,2
658,x^2+6,ADD,285,6,2,2
659,x^2+7,ADD,285,7,2,2
660,x^2+8,ADD,285,8,2,2
661,x^2+9,ADD,285,9,2,2
662,x^2+10,ADD,285,10,2,2
663,x^2+x+1,ADD,285,12,3,2
664,x^2+x+2,ADD,285,13,3,2
665,x^2+x+3,ADD,285,14,3,2
666,x^2+x+4,ADD,285,15,3,2
667,x^2+x+5,ADD,285,16,3,2
668,x^2+x+6,ADD,285,17,3,2
669,x^2+x+7,ADD,285,18,3,2
670,x^2+x+8,ADD,285,19,3,2
